#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
53.74643  -53.98086 19.04301  18.40037  0.15031   0.19937   31.25595  59.45633  0.14506   -2.08174  57.51965  0.50825   1.50000   1.58377  
53.70393  -53.87062 18.90179  18.30491  0.21707   0.28793   33.48381  61.98620  -0.13565  0.04188   61.89242  0.46795   1.50000   1.57130  
54.08583  -54.04853 20.06143  19.51639  0.06998   0.09283   13.31779  56.38734  0.33055   -2.84251  53.87538  1.41476   1.50000   2.06192  
54.19128  -53.94390 19.91849  19.93876  0.12572   0.16676   9.40638   59.56557  1.06599   0.80400   61.43555  2.14730   1.50000   2.61933  
53.88807  -54.10275 19.21647  18.59524  0.12196   0.16178   27.23515  42.66064  -0.03848  -1.87525  40.74691  0.59958   1.50000   1.61539  
53.86073  -54.23193 19.93331  19.80030  0.24588   0.32615   10.68855  64.30060  -1.17671  -2.58066  60.54323  1.84203   1.50000   2.37552  
53.95865  -54.00783 19.88807  19.93290  0.02553   0.03387   9.46062   43.29122  -0.46347  -1.44059  41.38716  2.13254   1.50000   2.60724  
53.93551  -53.91869 19.94260  19.78262  0.08972   0.11901   10.85235  55.82761  1.79034   -1.90659  55.71136  1.80872   1.50000   2.34978  
54.01776  -53.80405 20.60766  20.10107  0.19623   0.26029   8.20784   34.57380  -0.73764  -0.42565  33.41051  2.52886   1.50000   2.94026  
53.67921  -54.27794 20.81276  20.31847  0.33551   0.44505   6.84977   60.00565  -1.13909  1.51058   60.37714  3.14187   1.50000   3.48158  
54.05085  -54.31478 21.14801  20.67198  0.31619   0.41941   5.01874   49.94932  5.54432   -1.07486  54.41878  4.56337   1.50000   4.80358  
54.23734  -54.10350 19.88807  19.93224  0.17356   0.23022   9.46673   64.34457  3.03602   2.37932   69.75991  2.13089   1.50000   2.60589  
53.83141  -53.99111 20.51088  19.99837  0.09950   0.13199   8.85431   56.07067  1.53971   1.87023   59.48061  2.30895   1.50000   2.75341  
53.42912  -54.47564 21.09855  20.62026  0.58098   0.77067   5.22837   63.94186  -5.64157  -0.90972  57.39057  4.34471   1.50000   4.59636  
53.90874  -54.05791 20.90340  20.41392  0.07891   0.10466   6.25351   54.51319  2.34306   -0.70261  56.15364  3.50470   1.50000   3.81221  
53.55274  -54.14669 18.99650  18.41403  0.30064   0.39879   30.93725  73.95096  0.17128   -3.32068  70.80156  0.51454   1.50000   1.58580  
53.88824  -54.06564 21.01114  20.52729  0.09283   0.12313   5.60516   66.94872  -3.09126  -1.77535  62.08211  3.99663   1.50000   4.26885  
54.09898  -53.70888 19.00860  18.36129  0.29692   0.39385   32.16800  51.83412  -0.26282  0.71606   52.28735  0.49101   1.50000   1.57832  
54.49477  -53.62380 20.65416  20.15011  0.47630   0.63181   7.90150   55.50737  -1.82484  0.10704   53.78957  2.64697   1.50000   3.04244  
53.83738  -54.16188 20.29244  19.76476  0.18790   0.24924   11.01775  71.67558  3.75183   0.13863   75.56604  1.77619   1.50000   2.32483  
54.04827  -53.93375 18.54505  17.83272  0.07208   0.09561   45.56546  75.49025  -0.25445  -2.59505  72.64075  0.32332   1.50000   1.53445  
54.36591  -53.99646 18.02230  17.20809  0.21511   0.28534   66.21484  73.93018  0.29109   1.56678   75.78805  0.20647   1.50000   1.51414  
53.90684  -53.91020 19.79381  19.22763  0.10521   0.13955   17.04240  54.35141  -1.43769  1.62915   54.54286  1.05236   1.50000   1.83234  
53.93822  -54.06649 19.85486  19.29347  0.07574   0.10047   16.17867  48.42798  -1.63664  0.03237   46.82370  1.12013   1.50000   1.87208  
53.83147  -54.01387 17.32122  16.29228  0.10001   0.13265   107.52625 52.54880  0.13315   -1.34609  51.33586  0.11539   1.50000   1.50443  
54.73859  -52.49683 19.96319  19.72279  1.56677   2.07876   11.40642  49.55708  -1.97648  0.47943   48.06002  1.70381   1.50000   2.27001  
54.11263  -53.91040 21.12873  20.65186  0.11144   0.14782   5.10029   64.11053  -1.53390  -1.98003  60.59660  4.47596   1.50000   4.72061  
53.98650  -54.50263 19.39377  18.79074  0.50269   0.66682   23.75434  46.83976  -0.45461  -0.09570  46.28945  0.70649   1.50000   1.65805  
54.37703  -54.00883 19.89052  19.52543  0.22176   0.29416   13.23406  51.88166  -2.19759  1.35048   51.03455  1.42550   1.50000   2.06931  
54.43361  -54.15659 20.80283  20.30800  0.29872   0.39624   6.91520   59.50521  -4.06268  -2.01284  53.42969  3.10623   1.50000   3.44945  
54.01685  -53.70943 20.77815  20.28197  0.29074   0.38566   7.07777   53.58617  0.06121   0.19352   53.84091  3.02082   1.50000   3.37273  
54.09805  -54.04026 19.96434  19.71414  0.07028   0.09322   11.48649  58.82904  1.25244   3.26580   63.34728  1.68957   1.50000   2.25934  
54.54380  -53.86523 19.98116  19.43000  0.34736   0.46077   14.38775  63.29503  -0.98719  1.10688   63.41471  1.28946   1.50000   1.97806  
54.24030  -53.73495 17.22425  16.15631  0.30055   0.39867   114.83955 59.26113  -0.00513  2.25791   61.51392  0.10663   1.50000   1.50379  
54.03607  -54.05666 20.13449  19.59523  0.06049   0.08024   12.58766  57.11930  -0.01765  -0.78660  56.31505  1.51379   1.50000   2.13109  
54.08485  -54.07347 19.93211  19.80244  0.08878   0.11776   10.66879  72.59510  1.87235   0.97497   75.44242  1.84613   1.50000   2.37869  
53.89688  -53.84681 18.17503  17.39407  0.16479   0.21858   59.35555  69.60427  -0.00246  4.27282   73.87462  0.23542   1.50000   1.51836  
54.28332  -53.92300 20.97105  20.48495  0.18361   0.24355   5.80979   61.79450  -0.78646  0.70876   61.71680  3.82831   1.50000   4.11169  
53.68382  -53.59133 19.88873  19.93373  0.44932   0.59602   9.45292   65.94973  -0.23449  1.89976   67.61500  2.13462   1.50000   2.60895  
53.85261  -54.37174 19.48287  18.88910  0.38162   0.50620   22.00298  66.61498  -0.63785  -3.16389  62.81324  0.77450   1.50000   1.68815  
54.11658  -54.04220 21.02274  20.53963  0.08044   0.10670   5.55516   71.89073  5.85597   -1.14734  76.59937  4.03984   1.50000   4.30932  
54.45497  -54.15138 18.33626  17.63574  0.30688   0.40706   51.41313  48.44953  -0.22686  -1.05944  47.16323  0.27971   1.50000   1.52586  
54.38639  -54.03490 20.88534  20.39496  0.22968   0.30467   6.37196   53.93802  -3.17054  -0.50723  50.26025  3.42667   1.50000   3.74060  
54.01729  -54.05691 20.94738  20.46010  0.05781   0.07668   5.96503   57.86580  -0.18332  -0.89898  56.78349  3.70907   1.50000   4.00090  
54.05525  -53.75128 18.97266  18.32062  0.25084   0.33273   33.11710  69.57194  -0.25394  2.01396   71.33197  0.47417   1.50000   1.57316  
54.16876  -53.83773 18.93849  18.28194  0.19029   0.25241   34.01973  70.11040  0.50875   2.09249   72.71164  0.45912   1.50000   1.56869  
54.18927  -54.12103 18.86492  18.26190  0.16428   0.21792   34.48756  61.83769  0.12434   0.03721   61.99924  0.45165   1.50000   1.56652  
53.84619  -53.92385 18.18853  17.41048  0.11827   0.15688   58.75029  60.20747  0.26289   0.48098   60.95134  0.23834   1.50000   1.51882  
54.29135  -53.82718 21.01184  20.52804  0.24354   0.32305   5.60213   85.65995  -1.01437  -0.88203  83.76355  3.99923   1.50000   4.27128  
54.02097  -53.99917 19.91697  19.36045  0.01235   0.01639   15.30010  61.15891  0.00699   -1.19852  59.96738  1.19775   1.50000   1.91953  
53.92373  -54.00677 20.92417  20.43572  0.04533   0.06013   6.11729   62.25900  1.23028   1.48964   64.97892  3.59856   1.50000   3.89867  
54.64225  -53.84056 19.17846  18.55292  0.41046   0.54446   27.98883  61.01053  -0.01198  0.32579   61.32434  0.58025   1.50000   1.60832  
54.07236  -54.04250 19.96443  19.71260  0.06011   0.07973   11.50078  68.99272  0.35624   -1.07615  68.27281  1.68705   1.50000   2.25746  
53.91453  -54.11408 19.90677  19.92407  0.12462   0.16531   9.54242   68.48571  1.86272   -1.85756  68.49087  2.11062   1.50000   2.58935  
54.01043  -53.97726 19.92826  19.80990  0.02355   0.03124   10.59968  64.29675  -1.18148  0.50591   63.62118  1.86058   1.50000   2.38993  
53.74821  -54.03749 19.44289  18.84532  0.15261   0.20243   22.78248  55.28719  0.93677   0.57837   56.80233  0.74281   1.50000   1.67385  
54.43364  -54.08430 20.98671  20.50140  0.26822   0.35578   5.71011   56.75815  1.39002   -0.42182  57.72635  3.90865   1.50000   4.18659  
54.37377  -53.73342 20.38981  19.86867  0.34589   0.45881   10.05548  56.53177  0.64329   -0.71574  56.45932  1.98206   1.50000   2.48567  
53.95109  -54.02381 19.88807  19.93188  0.03733   0.04951   9.47007   50.76109  4.93013   1.03742   56.72863  2.12998   1.50000   2.60515  
54.04497  -53.67470 19.84942  19.46232  0.32638   0.43293   13.96379  60.09762  0.25778   0.24876   60.60416  1.33658   1.50000   2.00909  
53.81891  -53.98321 19.89980  19.87382  0.10778   0.14296   10.00777  49.01560  -1.20578  -1.39490  46.41491  1.99340   1.50000   2.49473  
53.81471  -54.03554 19.91078  19.55836  0.11452   0.15190   12.92916  43.39640  -0.12488  0.45182   43.72334  1.46594   1.50000   2.09737  
54.26490  -53.88708 18.21776  17.44602  0.19251   0.25535   57.43949  64.86043  -0.38546  -0.96844  63.50653  0.24488   1.50000   1.51986  
54.29714  -54.07776 21.06922  20.58907  0.19103   0.25339   5.35477   59.21232  0.46455   2.21140   61.88827  4.22193   1.50000   4.48048  
54.12773  -54.10032 19.89403  19.93109  0.12524   0.16613   9.47741   59.71959  -0.74435  0.61505   59.59029  2.12800   1.50000   2.60354  
53.98405  -54.05767 19.29471  18.68294  0.05843   0.07750   25.67375  36.10234  -0.50509  1.71185   37.30910  0.64360   1.50000   1.63224  
54.07634  -53.85481 19.96848  19.67931  0.15199   0.20161   11.80902  59.59504  -1.75887  0.32455   58.16071  1.63434   1.50000   2.21835  
54.19697  -53.93125 19.28076  18.66731  0.13473   0.17871   25.95203  47.41518  -0.16099  -2.02871  45.22549  0.63532   1.50000   1.62900  
53.76262  -53.99643 18.51044  17.79234  0.13958   0.18514   46.76423  60.46116  0.38539   3.07035   63.91690  0.31340   1.50000   1.53239  
54.35213  -54.10378 18.62281  17.92289  0.23131   0.30682   42.88858  54.19027  0.10554   1.69772   55.99353  0.34769   1.50000   1.53977  
53.94515  -53.92506 18.29412  17.53666  0.08160   0.10823   54.35463  49.59388  -0.09928  0.03367   49.52827  0.26165   1.50000   1.52265  
54.37086  -53.06643 20.30050  19.77335  0.95924   1.27250   10.93818  68.27271  -2.09552  2.16472   68.34191  1.79170   1.50000   2.33671  
53.98836  -53.96085 19.94913  19.76787  0.03975   0.05272   10.98891  47.03664  1.42405   -1.49360  46.96709  1.78178   1.50000   2.32911  
53.93072  -53.76059 20.38964  19.86848  0.24287   0.32215   10.05720  59.01594  -1.69484  -0.13946  57.18164  1.98165   1.50000   2.48535  
53.93593  -54.08882 19.46838  18.87327  0.09646   0.12795   22.28478  55.27339  1.09712   -0.56507  55.80543  0.76276   1.50000   1.68280  
53.91924  -54.00803 19.95182  19.75980  0.04814   0.06386   11.06365  60.95699  -2.11112  -0.52322  58.32265  1.76735   1.50000   2.31808  
53.66721  -53.99568 19.94104  19.61201  0.19567   0.25955   12.43231  71.42504  0.68568   -1.51908  70.59164  1.53652   1.50000   2.14730  
53.91497  -53.55225 19.88962  19.93407  0.45056   0.59766   9.44981   39.24406  -0.10314  -0.17159  38.96933  2.13546   1.50000   2.60964  
53.76532  -54.23778 20.57796  20.06976  0.27469   0.36437   8.40347   66.94202  1.97069   -1.83625  67.07647  2.45838   1.50000   2.87987  
53.96050  -53.72653 19.75952  19.19065  0.27446   0.36406   17.52745  70.37137  -0.71649  -0.05881  69.59606  1.01751   1.50000   1.81255  
54.34689  -54.59045 19.88967  19.93407  0.62419   0.82799   9.44981   49.88335  0.68869   0.47910   51.05114  2.13546   1.50000   2.60964  
53.96479  -53.57018 19.91124  19.84702  0.43032   0.57081   10.25591  63.34793  -2.23810  -1.38141  59.72843  1.93567   1.50000   2.44884  
53.89863  -53.92929 18.64280  17.94594  0.09250   0.12270   42.20419  47.96658  -0.11083  2.11695   49.97270  0.35446   1.50000   1.54131  
54.15595  -54.07605 20.44819  19.93107  0.11904   0.15790   9.47753   73.06505  -1.79145  -0.46805  70.80554  2.12797   1.50000   2.60351  
53.98770  -54.01538 19.88807  19.92828  0.01699   0.02254   9.50345   82.71857  -1.27926  2.38891   83.82822  2.12101   1.50000   2.59782  
54.06845  -54.14665 21.13413  20.65750  0.15205   0.20169   5.07744   62.58224  -3.67983  -1.06881  57.83359  4.50014   1.50000   4.74355  
53.99779  -54.03260 20.12341  19.58328  0.03263   0.04328   12.69833  66.78579  0.22288   3.68293   70.69159  1.49797   1.50000   2.11989  
54.01027  -53.91442 20.65655  20.15265  0.08579   0.11380   7.88565   74.70406  2.01391   0.58196   77.29993  2.65335   1.50000   3.04800  
54.26314  -53.66771 19.96439  19.71322  0.36678   0.48652   11.49506  69.03992  3.23216   1.36476   73.63684  1.68805   1.50000   2.25821  
54.56385  -53.50593 19.92671  19.81320  0.59602   0.79063   10.56917  69.74457  -0.65160  1.04986   70.14283  1.86703   1.50000   2.39495  
53.87836  -54.09539 19.90036  19.87173  0.11916   0.15806   10.02706  59.70463  1.03368   0.90103   61.63934  1.98880   1.50000   2.49105  
54.12027  -54.05569 20.58132  20.07329  0.08996   0.11933   8.38138   56.78949  -4.50353  1.31786   53.60382  2.46616   1.50000   2.88651  
53.79965  -53.73512 19.95496  19.75054  0.29003   0.38472   11.14942  57.53194  -2.26960  0.09971   55.36205  1.75104   1.50000   2.30568  
54.07524  -54.04212 19.90198  19.34429  0.06106   0.08099   15.51208  51.92650  1.18369   0.52190   53.63209  1.17814   1.50000   1.90736  
54.25999  -53.64194 19.88807  19.92889  0.38957   0.51675   9.49772   60.24482  1.68551   -2.47887  59.45147  2.12254   1.50000   2.59907  
54.46769  -54.03272 19.92676  19.81310  0.27673   0.36707   10.57005  70.47010  -0.00870  -0.94980  69.51160  1.86684   1.50000   2.39481  
54.18072  -53.91502 19.89283  19.93169  0.13612   0.18056   9.47186   50.98589  -2.09385  -1.36965  47.52239  2.12950   1.50000   2.60476  
54.16633  -54.00870 19.91201  19.84536  0.09814   0.13018   10.27129  62.06601  1.87227   0.34086   64.27915  1.93219   1.50000   2.44609  
53.71435  -54.05376 19.31946  18.70861  0.17619   0.23371   25.21654  72.71078  0.23102   -1.37172  71.57008  0.65762   1.50000   1.63782  
54.09449  -53.87911 19.89086  19.93328  0.13308   0.17652   9.45715   54.39964  0.24696   -0.31015  54.33646  2.13348   1.50000   2.60801  
53.87056  -54.09231 20.77902  20.28289  0.11957   0.15860   7.07204   57.27430  0.61392   -3.46224  54.42598  3.02375   1.50000   3.37536  
54.26322  -54.08478 19.85151  19.28985  0.17628   0.23383   16.22615  39.78962  1.00527   0.63327   41.42815  1.11620   1.50000   1.86973  
53.85695  -54.20462 21.07817  20.59858  0.22114   0.29334   5.31621   60.82355  -1.00536  -0.87941  58.93878  4.25871   1.50000   4.51515  
53.94968  -54.02175 19.61550  19.03491  0.03670   0.04869   19.57036  67.23156  0.67025   -0.81845  67.08336  0.89142   1.50000   1.74489  
54.32027  -53.81992 19.30733  18.69649  0.26080   0.34595   25.43237  62.16148  0.55407   0.90849   63.62404  0.65093   1.50000   1.63515  
53.87062  -54.06202 19.63455  19.05596  0.09809   0.13011   19.29417  58.01211  0.16894   -1.84021  56.34084  0.90675   1.50000   1.75277  
54.11334  -54.14243 20.26673  19.73735  0.15719   0.20851   11.27155  54.24142  0.68679   -1.68286  53.24535  1.72830   1.50000   2.28846  
53.95617  -54.01666 19.89268  19.90169  0.03068   0.04069   9.74962   73.92871  -1.54926  -1.86802  70.51143  2.05691   1.50000   2.54575  
54.10646  -53.85969 20.54274  20.03257  0.15367   0.20384   8.63577   49.66940  -0.79691  -0.93080  47.94169  2.37924   1.50000   2.81261  
54.31044  -53.97101 19.90231  19.92465  0.18482   0.24516   9.53698   60.07111  -3.83537  0.92436   57.16010  2.11206   1.50000   2.59052  
53.90618  -54.03464 21.10788  20.63009  0.06510   0.08636   5.18852   73.34771  -2.05566  1.68692   72.97897  4.38478   1.50000   4.63425  
53.73739  -54.28127 19.89706  19.88410  0.32059   0.42525   9.91258   66.61888  0.84941   3.21175   70.68004  2.01640   1.50000   2.51314  
53.27927  -54.23289 21.11340  20.63585  0.48239   0.63988   5.16516   77.11851  -1.01488  -0.45651  75.64711  4.40859   1.50000   4.65679  
54.25313  -54.01152 20.99041  20.50528  0.14921   0.19792   5.69436   60.06906  4.61413   -0.96430  63.71889  3.92162   1.50000   4.19871  
53.95255  -53.92563 21.08975  20.61090  0.07944   0.10537   5.26629   49.41464  -2.30139  -1.47893  45.63432  4.30719   1.50000   4.56091  
54.42046  -54.51623 19.90787  19.92510  0.57167   0.75832   9.53289   68.19844  2.11152   0.10363   70.41359  2.11315   1.50000   2.59141  
53.97033  -53.93333 19.94323  19.78128  0.06892   0.09142   10.86473  65.70822  -0.10129  -0.12662  65.48031  1.80625   1.50000   2.34788  
54.18120  -54.05209 20.71054  20.21013  0.11851   0.15719   7.52654   62.71408  -0.17553  -0.89994  61.63860  2.80599   1.50000   3.18175  
53.73231  -53.86282 19.88807  19.93234  0.20894   0.27715   9.46579   50.33052  1.19618   1.67688   53.20358  2.13114   1.50000   2.60610  
54.35201  -54.10023 19.30148  18.77096  0.22968   0.30467   24.10645  77.31885  0.44838   -2.65278  75.11445  0.69413   1.50000   1.65282  
54.15982  -53.93241 19.84971  19.28792  0.11579   0.15359   16.25154  57.06247  0.08874   -1.78962  55.36158  1.11411   1.50000   1.86848  
54.15005  -53.99233 19.11560  18.48299  0.08854   0.11744   29.32794  70.11320  0.51798   -0.02623  70.60495  0.54861   1.50000   1.59718  
53.13830  -53.79837 19.26963  18.73105  0.54628   0.72464   24.81708  62.97505  -0.33206  0.10757   62.75056  0.67035   1.50000   1.64297  
53.89286  -54.07929 20.51144  19.99897  0.10122   0.13426   8.84875   53.88591  -1.56769  0.81729   53.13551  2.31069   1.50000   2.75487  
53.95235  -54.24991 20.76588  20.26903  0.25146   0.33356   7.15863   71.62218  -2.94342  -3.87373  64.80504  2.97992   1.50000   3.33615  
53.60416  -53.97137 20.82724  20.33374  0.23450   0.31106   6.75439   48.85923  0.73594   -0.13666  49.45851  3.19519   1.50000   3.52977  
54.02809  -53.88919 19.31274  18.70329  0.11203   0.14861   25.31129  53.68930  -0.01723  -2.13057  51.54150  0.65467   1.50000   1.63664  
53.83584  -53.81316 19.11040  18.47717  0.21039   0.27907   29.46375  61.78650  -0.91642  2.45545   63.32554  0.54557   1.50000   1.59614  
54.10091  -54.05310 19.92443  19.81804  0.07959   0.10557   10.52427  71.36174  0.73868   0.22191   72.32233  1.87659   1.50000   2.40241  
54.19883  -53.86501 19.88901  19.92235  0.17868   0.23701   9.55833   48.71147  1.34472   -0.64348  49.41271  2.10640   1.50000   2.58591  
54.18229  -53.83613 20.13622  19.59709  0.19591   0.25986   12.57044  44.91018  -2.81318  0.28573   42.38272  1.51628   1.50000   2.13286  
54.04089  -54.15353 20.84273  20.35007  0.15539   0.20612   6.65237   57.40024  0.76357   -0.44155  57.72225  3.25408   1.50000   3.58316  
54.30925  -53.56885 21.10050  20.62233  0.46827   0.62114   5.21995   60.29874  4.43162   -3.68647  61.04390  4.35311   1.50000   4.60430  
53.94286  -54.06050 19.88936  19.93407  0.06918   0.09177   9.44981   74.04956  0.27574   -0.30908  74.01623  2.13546   1.50000   2.60964  
54.16455  -53.85614 19.90693  19.85637  0.17345   0.23007   10.16934  54.16637  1.46638   -0.94297  54.68978  1.95546   1.50000   2.46451  
54.07662  -53.90839 19.92858  19.80922  0.10210   0.13544   10.60596  46.74927  -0.13504  -0.88673  45.72750  1.85926   1.50000   2.38890  
53.87355  -53.97088 17.83761  16.97817  0.07985   0.10592   74.87009  57.59744  -0.11121  1.92460   59.41082  0.17817   1.50000   1.51054  
53.88238  -54.10753 19.90283  19.92448  0.12779   0.16950   9.53858   47.92832  -3.07672  3.32746   48.17906  2.11164   1.50000   2.59018  
53.94021  -54.06941 19.87524  19.31545  0.07778   0.10318   15.89046  70.36080  -0.44124  -0.53308  69.38647  1.14455   1.50000   1.88680  
54.07386  -53.99728 20.65376  20.14969  0.04350   0.05770   7.90414   67.93236  0.63964   0.82225   69.39425  2.64590   1.50000   3.04151  
54.41607  -54.02180 20.83872  20.34584  0.24547   0.32560   6.67878   46.69468  -3.16221  0.61424   44.14671  3.23865   1.50000   3.56915  
53.96898  -54.08858 19.89798  19.92779  0.09043   0.11995   9.50792   73.33778  0.22828   -0.46575  73.10031  2.11981   1.50000   2.59685  
54.07648  -53.99440 19.96052  19.73414  0.04530   0.06009   11.30126  47.35818  0.75900   -0.73676  47.38041  1.72285   1.50000   2.28434  
53.89607  -54.04488 20.82128  20.32746  0.07577   0.10051   6.79363   55.71126  0.75610   1.09731   57.56467  3.17306   1.50000   3.50974  
53.95985  -54.22494 20.71301  20.21276  0.22617   0.30000   7.51013   65.88876  1.34334   -0.69395  66.53816  2.81335   1.50000   3.18825  
54.10516  -53.82054 18.57801  17.92618  0.18985   0.25182   42.79076  61.89868  0.10516   0.08355   62.08738  0.34864   1.50000   1.53998  
54.03776  -54.09694 20.67466  20.17193  0.09945   0.13191   7.76519   55.30154  3.90770   -1.68318  57.52606  2.70282   1.50000   3.09116  
54.31559  -54.32189 19.89817  19.92766  0.37115   0.49232   9.50912   60.99698  -2.24701  1.28975   60.03972  2.11949   1.50000   2.59658  
54.00373  -54.03146 19.95442  19.63877  0.03153   0.04183   12.18444  51.59400  -1.21063  -0.47928  49.90409  1.57410   1.50000   2.17435  
54.13612  -53.89991 20.65748  20.15364  0.12820   0.17005   7.87947   69.48311  7.82861   1.64441   78.95613  2.65585   1.50000   3.05017  
54.03791  -54.03713 20.47209  19.95673  0.04329   0.05743   9.23991   59.60066  2.33375   2.22222   64.15663  2.19381   1.50000   2.65759  
54.01569  -54.07366 19.88807  19.92875  0.07424   0.09847   9.49907   76.28502  1.06258   -0.89322  76.45438  2.12218   1.50000   2.59878  
53.71027  -53.93187 18.07952  17.27918  0.18355   0.24347   63.59290  70.06221  0.09167   1.12903   71.28292  0.21673   1.50000   1.51558  
54.26030  -54.10522 20.13871  19.59978  0.18553   0.24610   12.54555  68.86485  -0.32691  0.36568   68.90362  1.51989   1.50000   2.13543  
54.03512  -53.98988 19.31065  18.70051  0.02299   0.03050   25.36086  82.15160  1.41281   -0.18295  83.38145  0.65314   1.50000   1.63603  
53.94830  -54.06338 17.94928  17.11815  0.07028   0.09322   69.53194  53.26761  -0.27000  -2.50927  50.48833  0.19471   1.50000   1.51258  
56.11119  -55.53195 20.47506  19.95992  1.95694   2.59680   9.21037   52.43587  0.81911   0.06111   53.31609  2.20225   1.50000   2.66457  
54.81050  -53.24708 19.90636  19.92407  0.89328   1.18498   9.54242   61.55722  0.98025   -0.30172  62.23575  2.11062   1.50000   2.58935  
54.03973  -54.15480 19.95352  19.75472  0.15654   0.20764   11.11067  48.06916  2.13643   0.51620   50.72179  1.75838   1.50000   2.31125  
54.22136  -53.90117 21.04973  20.56834  0.16352   0.21690   5.43878   63.12330  -0.96392  1.07416   63.23354  4.14379   1.50000   4.40693  
53.20278  -53.19290 19.89114  19.93300  0.93554   1.24105   9.45972   61.70164  -3.10739  0.42811   59.02236  2.13278   1.50000   2.60744  
54.24590  -54.28856 19.89207  19.93207  0.32251   0.42780   9.46833   65.78193  -2.22836  -0.94776  62.60581  2.13045   1.50000   2.60554  
54.55040  -53.93698 18.20530  17.43087  0.32984   0.43752   57.99827  63.85245  -0.33609  -2.42090  61.09546  0.24205   1.50000   1.51940  
53.60519  -54.14713 18.98702  18.33687  0.27443   0.36402   32.73796  54.04098  0.79625   1.02224   55.85947  0.48077   1.50000   1.57516  
54.27964  -54.06605 19.89890  19.92718  0.17702   0.23481   9.51358   68.96943  2.28006   -0.80301  70.44648  2.11830   1.50000   2.59561  
53.80623  -54.01510 19.19581  18.57221  0.11487   0.15237   27.64524  59.63644  0.27622   -2.38896  57.52370  0.58892   1.50000   1.61147  
54.05512  -53.68692 19.96329  19.66373  0.31477   0.41753   11.95330  62.26718  3.50566   0.95984   66.73268  1.61070   1.50000   2.20099  
54.12237  -54.16697 19.89651  19.92877  0.18175   0.24108   9.49886   62.81611  -2.09896  3.04101   63.75816  2.12224   1.50000   2.59883  
54.04473  -53.89713 19.94767  19.62527  0.10618   0.14085   12.30953  63.75626  0.82392   0.96274   65.54292  1.55493   1.50000   2.16051  
54.17008  -54.20408 19.21854  18.59757  0.22714   0.30130   27.19376  57.01784  -1.24981  0.99156   56.75959  0.60067   1.50000   1.61580  
53.87374  -54.10917 20.17509  19.63901  0.13195   0.17503   12.18223  66.38412  -0.18378  1.48929   67.68962  1.57445   1.50000   2.17460  
53.99354  -54.13030 20.19907  19.66488  0.13036   0.17291   11.94271  58.81506  1.03707   -3.44394  56.40819  1.61241   1.50000   2.20224  
53.71976  -53.89087 19.79731  19.23141  0.19777   0.26233   16.99279  73.92772  -0.89686  1.87862   74.90948  1.05605   1.50000   1.83446  
54.04523  -54.06551 20.31786  19.79186  0.07069   0.09377   10.76678  54.12078  3.27652   0.25245   57.64975  1.82598   1.50000   2.36309  
54.23693  -54.08877 17.32579  16.29857  0.16502   0.21890   107.18832 77.96273  0.17885   2.58869   80.73028  0.11583   1.50000   1.50447  
54.17695  -53.56812 19.95824  19.64860  0.44436   0.58943   12.09346  44.71013  -1.72546  0.46061   43.44529  1.58832   1.50000   2.18467  
54.44216  -54.17416 19.90628  19.92407  0.31240   0.41439   9.54242   62.20202  -0.67647  0.59332   62.11888  2.11062   1.50000   2.58935  
53.86149  -53.99927 19.70760  19.13474  0.08142   0.10800   18.26079  59.54728  -1.34232  -0.12517  58.07978  0.96867   1.50000   1.78559  
53.90962  -54.09282 17.60098  16.67305  0.10692   0.14183   88.57876  36.33905  0.20543   1.09654   37.64102  0.14561   1.50000   1.50705  
53.94015  -53.92902 20.54755  20.03769  0.07923   0.10510   8.60379   62.23144  -3.79025  -1.29156  57.14963  2.38986   1.50000   2.82160  
53.32901  -54.21789 20.37595  19.85386  0.44968   0.59649   10.19256  45.13611  -0.23397  -1.73872  43.16343  1.95011   1.50000   2.46027  
54.05146  -53.97938 17.29453  16.25515  0.03662   0.04857   109.52331 57.61613  -0.04526  3.27406   60.84494  0.11287   1.50000   1.50424  
53.32286  -53.60344 18.96012  18.37235  0.56319   0.74707   31.90993  60.09869  0.21329   0.07102   60.38299  0.49578   1.50000   1.57981  
53.95663  -53.99108 20.16426  19.62733  0.02701   0.03583   12.29041  71.22711  -0.76088  0.85907   71.32530  1.55783   1.50000   2.16260  
54.01772  -53.92268 18.21741  17.49184  0.07802   0.10349   55.74983  67.19033  -0.25281  -1.59272  65.34480  0.25381   1.50000   1.52132  
54.03446  -54.30204 17.56431  16.62424  0.30271   0.40153   90.77213  73.52778  0.05767   -0.01689  73.56856  0.14140   1.50000   1.50665  
54.15144  -53.85165 20.40626  19.88623  0.17309   0.22960   9.89279   53.38236  -1.92289  0.88675   52.34622  2.02124   1.50000   2.51702  
53.84004  -54.05753 20.94227  20.45473  0.11017   0.14614   5.99854   76.57939  -5.33720  -2.11773  69.12445  3.68422   1.50000   3.97787  
53.99396  -53.87965 19.88829  19.92595  0.12040   0.15970   9.52501   65.61383  -0.69590  -1.05923  63.85870  2.11525   1.50000   2.59312  
53.77742  -53.99932 20.90477  20.41536  0.13083   0.17354   6.24454   66.07119  1.57027   1.58061   69.22208  3.51075   1.50000   3.81777  
